Retailer,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,Northeast,Delaware,Wilmington,Womens Athletic Footwear,35,150,52500,21000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Apparel,50,225,112500,33750,0.3,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Apparel,40,325,130000,52000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Street Footwear,40,545,218000,76300,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Athletic Footwear,40,250,100000,35000,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Street Footwear,30,275,82500,33000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Athletic Footwear,35,125,43750,17500,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Apparel,50,175,87500,26250,0.3,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Apparel,40,275,110000,44000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Street Footwear,40,525,210000,73500,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Athletic Footwear,40,225,90000,31500,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Street Footwear,30,225,67500,27000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Athletic Footwear,35,150,52500,21000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Apparel,50,150,75000,22500,0.3,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Apparel,40,300,120000,48000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Street Footwear,55,570,313500,109725,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Athletic Footwear,50,275,137500,48125,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Street Footwear,45,300,135000,54000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Athletic Footwear,45,250,112500,45000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Apparel,55,275,151250,45375,0.3,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Apparel,60,400,240000,96000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Street Footwear,55,650,357500,125125,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Athletic Footwear,50,400,200000,70000,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Street Footwear,45,325,146250,58500,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Athletic Footwear,45,300,135000,54000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Apparel,55,300,165000,49500,0.3,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Apparel,60,450,270000,108000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Street Footwear,55,675,371250,129938,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Athletic Footwear,50,425,212500,74375,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Street Footwear,45,350,157500,63000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Athletic Footwear,45,300,135000,54000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Apparel,55,325,178750,53625,0.3,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Apparel,60,500,300000,120000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Street Footwear,55,650,357500,125125,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Athletic Footwear,50,425,212500,74375,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Street Footwear,45,350,157500,63000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Athletic Footwear,45,250,112500,45000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Apparel,55,225,123750,37125,0.3,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Apparel,60,400,240000,96000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Street Footwear,55,525,288750,101063,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Athletic Footwear,50,325,162500,56875,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Street Footwear,45,225,101250,40500,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Athletic Footwear,45,200,90000,36000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Apparel,55,200,110000,33000,0.3,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Apparel,60,300,180000,72000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Street Footwear,60,475,285000,99750,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Athletic Footwear,55,300,165000,57750,0.35,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Street Footwear,55,200,110000,44000,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Womens Athletic Footwear,55,175,96250,38500,0.4,inStore
Foot Locker,Northeast,Delaware,Wilmington,Mens Apparel,65,175,113750,34125,0.3,inStore
Kohls,Northeast,Delaware,Wilmington,Womens Apparel,70,300,210000,84000,0.4,inStore
Kohls,Northeast,Delaware,Wilmington,Mens Street Footwear,65,450,292500,102375,0.35,inStore
Kohls,Northeast,Delaware,Wilmington,Mens Athletic Footwear,55,325,178750,62563,0.35,inStore
Kohls,Northeast,Delaware,Wilmington,Womens Street Footwear,55,320,176000,70400,0.4,inStore
Kohls,Northeast,Delaware,Wilmington,Womens Athletic Footwear,55,300,165000,66000,0.4,inStore
Kohls,Northeast,Delaware,Wilmington,Mens Apparel,65,275,178750,53625,0.3,inStore
Kohls,Northeast,Delaware,Wilmington,Womens Apparel,70,375,262500,105000,0.4,inStore
Kohls,Northeast,Delaware,Wilmington,Mens Street Footwear,65,600,390000,136500,0.35,inStore
Kohls,Northeast,Delaware,Wilmington,Mens Athletic Footwear,55,400,220000,77000,0.35,inStore
Kohls,Northeast,Delaware,Wilmington,Womens Street Footwear,55,375,206250,82500,0.4,inStore
Kohls,Northeast,Delaware,Wilmington,Womens Athletic Footwear,55,325,178750,71500,0.4,inStore
Kohls,Northeast,Delaware,Wilmington,Mens Apparel,65,325,211250,63375,0.3,inStore
Kohls,Northeast,Delaware,Wilmington,Womens Apparel,70,425,297500,119000,0.4,inStore
Kohls,Northeast,Delaware,Wilmington,Mens Street Footwear,35,475,166250,58188,0.35,inStore
Kohls,Northeast,Delaware,Wilmington,Mens Athletic Footwear,35,275,96250,33688,0.35,inStore
Kohls,Northeast,Delaware,Wilmington,Womens Street Footwear,25,275,68750,27500,0.4,inStore
Kohls,Northeast,Delaware,Wilmington,Womens Athletic Footwear,30,125,37500,15000,0.4,inStore
Kohls,Northeast,Delaware,Wilmington,Mens Apparel,45,175,78750,23625,0.3,inStore
Kohls,Northeast,Delaware,Wilmington,Womens Apparel,35,275,96250,38500,0.4,inStore
Kohls,Northeast,Delaware,Wilmington,Mens Street Footwear,35,525,183750,64313,0.35,inStore
Kohls,Northeast,Delaware,Wilmington,Mens Athletic Footwear,35,175,61250,21438,0.35,inStore
Kohls,Northeast,Delaware,Wilmington,Womens Street Footwear,25,225,56250,22500,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Womens Athletic Footwear,30,100,30000,12000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Apparel,45,175,78750,23625,0.3,inStore
Kohls,Northeast,New Jersey,Newark,Womens Apparel,35,275,96250,38500,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Street Footwear,35,495,173250,60638,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Mens Athletic Footwear,35,200,70000,24500,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Womens Street Footwear,25,225,56250,22500,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Womens Athletic Footwear,30,75,22500,9000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Apparel,45,125,56250,16875,0.3,inStore
Kohls,Northeast,New Jersey,Newark,Womens Apparel,35,225,78750,31500,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Street Footwear,35,475,166250,58188,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Mens Athletic Footwear,35,175,61250,21438,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Womens Street Footwear,25,175,43750,17500,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Womens Athletic Footwear,30,100,30000,12000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Apparel,45,100,45000,13500,0.3,inStore
Kohls,Northeast,New Jersey,Newark,Womens Apparel,35,250,87500,35000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Street Footwear,50,520,260000,91000,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Mens Athletic Footwear,45,225,101250,35438,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Womens Street Footwear,40,250,100000,40000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Womens Athletic Footwear,40,200,80000,32000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Apparel,50,225,112500,33750,0.3,inStore
Kohls,Northeast,New Jersey,Newark,Womens Apparel,55,350,192500,77000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Street Footwear,50,600,300000,105000,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Mens Athletic Footwear,45,350,157500,55125,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Womens Street Footwear,40,275,110000,44000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Womens Athletic Footwear,40,250,100000,40000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Apparel,50,250,125000,37500,0.3,inStore
Kohls,Northeast,New Jersey,Newark,Womens Apparel,55,400,220000,88000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Street Footwear,50,625,312500,109375,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Mens Athletic Footwear,45,375,168750,59063,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Womens Street Footwear,40,300,120000,48000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Womens Athletic Footwear,40,250,100000,40000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Apparel,50,275,137500,41250,0.3,inStore
Kohls,Northeast,New Jersey,Newark,Womens Apparel,55,450,247500,99000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Street Footwear,50,600,300000,105000,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Mens Athletic Footwear,45,375,168750,59063,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Womens Street Footwear,40,300,120000,48000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Womens Athletic Footwear,40,200,80000,32000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Apparel,50,175,87500,26250,0.3,inStore
Kohls,Northeast,New Jersey,Newark,Womens Apparel,55,350,192500,77000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Street Footwear,50,475,237500,83125,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Mens Athletic Footwear,45,275,123750,43313,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Womens Street Footwear,40,175,70000,28000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Womens Athletic Footwear,40,150,60000,24000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Apparel,50,150,75000,22500,0.3,inStore
Kohls,Northeast,New Jersey,Newark,Womens Apparel,55,250,137500,55000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Street Footwear,55,425,233750,81813,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Mens Athletic Footwear,50,250,125000,43750,0.35,inStore
Kohls,Northeast,New Jersey,Newark,Womens Street Footwear,50,150,75000,30000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Womens Athletic Footwear,50,125,62500,25000,0.4,inStore
Kohls,Northeast,New Jersey,Newark,Mens Apparel,60,125,75000,22500,0.3,inStore
Sports Direct,Northeast,New Jersey,Newark,Womens Apparel,65,250,162500,65000,0.4,inStore
Sports Direct,Northeast,New Jersey,Newark,Mens Street Footwear,60,400,240000,84000,0.35,inStore
Sports Direct,Northeast,New Jersey,Newark,Mens Athletic Footwear,50,275,137500,48125,0.35,inStore
Sports Direct,Northeast,New Jersey,Newark,Womens Street Footwear,50,270,135000,54000,0.4,inStore
Sports Direct,Northeast,New Jersey,Newark,Womens Athletic Footwear,50,250,125000,50000,0.4,inStore
Sports Direct,Northeast,New Jersey,Newark,Mens Apparel,60,225,135000,40500,0.3,inStore
Sports Direct,Northeast,New Jersey,Newark,Womens Apparel,65,325,211250,84500,0.4,inStore
Sports Direct,Northeast,New Jersey,Newark,Mens Street Footwear,60,550,330000,115500,0.35,inStore
Sports Direct,Northeast,New Jersey,Newark,Mens Athletic Footwear,50,350,175000,61250,0.35,inStore
Sports Direct,Northeast,New Jersey,Newark,Womens Street Footwear,50,325,162500,65000,0.4,inStore
Sports Direct,Northeast,New Jersey,Newark,Womens Athletic Footwear,50,275,137500,55000,0.4,inStore
Sports Direct,Northeast,New Jersey,Newark,Mens Apparel,60,275,165000,49500,0.3,inStore
Sports Direct,Northeast,New Jersey,Newark,Womens Apparel,65,375,243750,97500,0.4,inStore
Sports Direct,Northeast,New Jersey,Newark,Mens Street Footwear,40,500,200000,80000,0.4,inStore
Sports Direct,Northeast,New Jersey,Newark,Mens Athletic Footwear,40,300,120000,48000,0.4,inStore
Sports Direct,Northeast,New Jersey,Newark,Womens Street Footwear,30,300,90000,27000,0.3,inStore
Sports Direct,Northeast,New Jersey,Newark,Womens Athletic Footwear,35,150,52500,15750,0.3,inStore
Sports Direct,Northeast,New Jersey,Newark,Mens Apparel,50,200,100000,30000,0.3,inStore
Sports Direct,Northeast,New Jersey,Newark,Womens Apparel,40,300,120000,42000,0.35,inStore
Sports Direct,Northeast,New Jersey,Newark,Mens Street Footwear,40,550,220000,88000,0.4,inStore
Sports Direct,Northeast,New Jersey,Newark,Mens Athletic Footwear,40,200,80000,32000,0.4,inStore
Sports Direct,Northeast,New Jersey,Newark,Womens Street Footwear,30,250,75000,22500,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Athletic Footwear,35,125,43750,13125,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Apparel,50,200,100000,30000,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Apparel,40,300,120000,42000,0.35,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Street Footwear,40,520,208000,83200,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Athletic Footwear,40,225,90000,36000,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Street Footwear,30,250,75000,22500,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Athletic Footwear,35,100,35000,10500,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Apparel,50,150,75000,22500,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Apparel,40,250,100000,35000,0.35,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Street Footwear,40,500,200000,80000,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Athletic Footwear,40,200,80000,32000,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Street Footwear,30,200,60000,18000,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Athletic Footwear,35,125,43750,13125,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Apparel,50,125,62500,18750,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Apparel,40,275,110000,38500,0.35,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Street Footwear,55,545,299750,119900,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Athletic Footwear,50,250,125000,50000,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Street Footwear,45,275,123750,37125,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Athletic Footwear,45,225,101250,30375,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Apparel,55,250,137500,41250,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Apparel,60,375,225000,78750,0.35,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Street Footwear,55,625,343750,137500,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Athletic Footwear,50,375,187500,75000,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Street Footwear,45,300,135000,40500,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Athletic Footwear,45,275,123750,37125,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Apparel,55,275,151250,45375,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Apparel,60,425,255000,89250,0.35,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Street Footwear,55,650,357500,143000,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Athletic Footwear,50,400,200000,80000,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Street Footwear,45,325,146250,43875,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Athletic Footwear,45,275,123750,37125,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Apparel,55,300,165000,49500,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Apparel,60,475,285000,99750,0.35,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Street Footwear,55,625,343750,137500,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Athletic Footwear,50,400,200000,80000,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Street Footwear,45,325,146250,43875,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Athletic Footwear,45,225,101250,30375,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Apparel,55,200,110000,33000,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Apparel,60,375,225000,78750,0.35,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Street Footwear,55,500,275000,110000,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Athletic Footwear,50,300,150000,60000,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Street Footwear,45,200,90000,27000,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Athletic Footwear,45,175,78750,23625,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Apparel,55,175,96250,28875,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Apparel,60,275,165000,57750,0.35,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Street Footwear,60,450,270000,108000,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Athletic Footwear,55,275,151250,60500,0.4,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Street Footwear,55,175,96250,28875,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Womens Athletic Footwear,55,150,82500,24750,0.3,inStore
Sports Direct,Northeast,Connecticut,Hartford,Mens Apparel,65,150,97500,29250,0.3,inStore
Foot Locker,Northeast,Connecticut,Hartford,Womens Apparel,70,275,192500,67375,0.35,inStore
Foot Locker,Northeast,Connecticut,Hartford,Mens Street Footwear,65,425,276250,110500,0.4,inStore
Foot Locker,Northeast,Connecticut,Hartford,Mens Athletic Footwear,55,300,165000,66000,0.4,inStore
Foot Locker,Northeast,Connecticut,Hartford,Womens Street Footwear,55,295,162250,48675,0.3,inStore
Foot Locker,Northeast,Connecticut,Hartford,Womens Athletic Footwear,55,275,151250,45375,0.3,inStore
Foot Locker,Northeast,Connecticut,Hartford,Mens Apparel,65,250,162500,48750,0.3,inStore
Foot Locker,Northeast,Connecticut,Hartford,Womens Apparel,70,350,245000,85750,0.35,inStore
Foot Locker,Northeast,Connecticut,Hartford,Mens Street Footwear,65,575,373750,149500,0.4,inStore
Foot Locker,Northeast,Connecticut,Hartford,Mens Athletic Footwear,55,375,206250,82500,0.4,inStore
Foot Locker,Northeast,Connecticut,Hartford,Womens Street Footwear,55,350,192500,57750,0.3,inStore
Foot Locker,Northeast,Connecticut,Hartford,Womens Athletic Footwear,55,300,165000,49500,0.3,inStore
Foot Locker,Northeast,Connecticut,Hartford,Mens Apparel,65,300,195000,58500,0.3,inStore
Foot Locker,Northeast,Connecticut,Hartford,Womens Apparel,70,400,280000,98000,0.35,inStore
Foot Locker,Northeast,Connecticut,Hartford,Mens Street Footwear,35,425,148750,52063,0.35,inStore
Foot Locker,Northeast,Connecticut,Hartford,Mens Athletic Footwear,35,225,78750,27563,0.35,inStore
Foot Locker,Northeast,Connecticut,Hartford,Womens Street Footwear,25,225,56250,22500,0.4,inStore
Foot Locker,Northeast,Connecticut,Hartford,Womens Athletic Footwear,30,75,22500,9000,0.4,inStore
